"resourceId","tipo editorial","idioma","ruta","slug","canonical","alternates/hreflang","título SEO","H1","meta description","estado de indexación previsto","PDF asociado","existencia del archivo","idioma del PDF","estado HTTP esperado","autor","revisor","datePublished","dateModified","fuentes","DOI","estado de revisión editorial"
"glossary-term-102","Guía técnica","es","/es/glosario/agua-de-proceso","agua-de-proceso","https://aquaverify.com/es/glosario/agua-de-proceso","x-default=https://aquaverify.com/en/glossary/process-water; en=https://aquaverify.com/en/glossary/process-water; es=https://aquaverify.com/es/glosario/agua-de-proceso; fr=https://aquaverify.com/fr/glossaire/eau-de-process; it=https://aquaverify.com/it/glossario/acqua-di-processo; ca=https://aquaverify.com/ca/glossari/aigua-de-proces","Agua de proceso | Glosario AquaVerify","Agua de proceso","Agua utilizada dentro de una operación industrial o alimentaria como ingrediente, contacto, limpieza, enfriamiento, recirculación o soporte de proceso.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-102","Guide technique","fr","/fr/glossaire/eau-de-process","eau-de-process","https://aquaverify.com/fr/glossaire/eau-de-process","x-default=https://aquaverify.com/en/glossary/process-water; en=https://aquaverify.com/en/glossary/process-water; es=https://aquaverify.com/es/glosario/agua-de-proceso; fr=https://aquaverify.com/fr/glossaire/eau-de-process; it=https://aquaverify.com/it/glossario/acqua-di-processo; ca=https://aquaverify.com/ca/glossari/aigua-de-proces","Eau de process | Glossaire AquaVerify","Eau de process","L’eau de process est l’eau utilisée dans une opération industrielle ou alimentaire comme ingrédient, eau de contact, nettoyage, refroidissement, recirculation ou support de procédé.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-102","Guida tecnica","it","/it/glossario/acqua-di-processo","acqua-di-processo","https://aquaverify.com/it/glossario/acqua-di-processo","x-default=https://aquaverify.com/en/glossary/process-water; en=https://aquaverify.com/en/glossary/process-water; es=https://aquaverify.com/es/glosario/agua-de-proceso; fr=https://aquaverify.com/fr/glossaire/eau-de-process; it=https://aquaverify.com/it/glossario/acqua-di-processo; ca=https://aquaverify.com/ca/glossari/aigua-de-proces","Acqua di processo | Glossario AquaVerify","Acqua di processo","L’acqua di processo è acqua usata in operazioni industriali o alimentari come ingrediente, contatto, pulizia, raffreddamento, ricircolo o supporto di processo.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-102","Guia tècnica","ca","/ca/glossari/aigua-de-proces","aigua-de-proces","https://aquaverify.com/ca/glossari/aigua-de-proces","x-default=https://aquaverify.com/en/glossary/process-water; en=https://aquaverify.com/en/glossary/process-water; es=https://aquaverify.com/es/glosario/agua-de-proceso; fr=https://aquaverify.com/fr/glossaire/eau-de-process; it=https://aquaverify.com/it/glossario/acqua-di-processo; ca=https://aquaverify.com/ca/glossari/aigua-de-proces","Aigua de procés | Glossari AquaVerify","Aigua de procés","L’aigua de procés és l’aigua utilitzada dins d’una operació industrial o alimentària com a ingredient, contacte, neteja, refredament, recirculació o suport de procés.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-103","Technical guide","en","/en/glossary/reclaimed-water","reclaimed-water","https://aquaverify.com/en/glossary/reclaimed-water","x-default=https://aquaverify.com/en/glossary/reclaimed-water; en=https://aquaverify.com/en/glossary/reclaimed-water; es=https://aquaverify.com/es/glosario/agua-regenerada; fr=https://aquaverify.com/fr/glossaire/eau-regeneree; it=https://aquaverify.com/it/glossario/acqua-rigenerata; ca=https://aquaverify.com/ca/glossari/aigua-regenerada","Reclaimed water | Glossary AquaVerify","Reclaimed water","Reclaimed water is treated wastewater reused for authorized applications such as agricultural irrigation or other uses defined by regulation.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-103","Guía técnica","es","/es/glosario/agua-regenerada","agua-regenerada","https://aquaverify.com/es/glosario/agua-regenerada","x-default=https://aquaverify.com/en/glossary/reclaimed-water; en=https://aquaverify.com/en/glossary/reclaimed-water; es=https://aquaverify.com/es/glosario/agua-regenerada; fr=https://aquaverify.com/fr/glossaire/eau-regeneree; it=https://aquaverify.com/it/glossario/acqua-rigenerata; ca=https://aquaverify.com/ca/glossari/aigua-regenerada","Agua regenerada | Glosario AquaVerify","Agua regenerada","Agua residual tratada para ser reutilizada en usos autorizados, como riego agrícola u otros usos según normativa.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-103","Guide technique","fr","/fr/glossaire/eau-regeneree","eau-regeneree","https://aquaverify.com/fr/glossaire/eau-regeneree","x-default=https://aquaverify.com/en/glossary/reclaimed-water; en=https://aquaverify.com/en/glossary/reclaimed-water; es=https://aquaverify.com/es/glosario/agua-regenerada; fr=https://aquaverify.com/fr/glossaire/eau-regeneree; it=https://aquaverify.com/it/glossario/acqua-rigenerata; ca=https://aquaverify.com/ca/glossari/aigua-regenerada","Eau régénérée | Glossaire AquaVerify","Eau régénérée","L’eau régénérée est une eau usée traitée pour être réutilisée dans des usages autorisés, comme l’irrigation agricole ou d’autres usages définis par la réglementation.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-103","Guida tecnica","it","/it/glossario/acqua-rigenerata","acqua-rigenerata","https://aquaverify.com/it/glossario/acqua-rigenerata","x-default=https://aquaverify.com/en/glossary/reclaimed-water; en=https://aquaverify.com/en/glossary/reclaimed-water; es=https://aquaverify.com/es/glosario/agua-regenerada; fr=https://aquaverify.com/fr/glossaire/eau-regeneree; it=https://aquaverify.com/it/glossario/acqua-rigenerata; ca=https://aquaverify.com/ca/glossari/aigua-regenerada","Acqua rigenerata | Glossario AquaVerify","Acqua rigenerata","L’acqua rigenerata è acqua reflua trattata per essere riutilizzata in usi autorizzati, come irrigazione agricola o altri usi definiti dalla normativa.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-103","Guia tècnica","ca","/ca/glossari/aigua-regenerada","aigua-regenerada","https://aquaverify.com/ca/glossari/aigua-regenerada","x-default=https://aquaverify.com/en/glossary/reclaimed-water; en=https://aquaverify.com/en/glossary/reclaimed-water; es=https://aquaverify.com/es/glosario/agua-regenerada; fr=https://aquaverify.com/fr/glossaire/eau-regeneree; it=https://aquaverify.com/it/glossario/acqua-rigenerata; ca=https://aquaverify.com/ca/glossari/aigua-regenerada","Aigua regenerada | Glossari AquaVerify","Aigua regenerada","L’aigua regenerada és aigua residual tractada per ser reutilitzada en usos autoritzats, com reg agrícola o altres usos segons normativa.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-105","Technical guide","en","/en/glossary/cip","cip","https://aquaverify.com/en/glossary/cip","x-default=https://aquaverify.com/en/glossary/cip; en=https://aquaverify.com/en/glossary/cip; es=https://aquaverify.com/es/glosario/cip; fr=https://aquaverify.com/fr/glossaire/cip; it=https://aquaverify.com/it/glossario/cip; ca=https://aquaverify.com/ca/glossari/cip","CIP | Glossary AquaVerify","CIP","CIP is cleaning in place of industrial lines, equipment or circuits without full disassembly. Rinse or process water may require microbiological control.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-105","Guía técnica","es","/es/glosario/cip","cip","https://aquaverify.com/es/glosario/cip","x-default=https://aquaverify.com/en/glossary/cip; en=https://aquaverify.com/en/glossary/cip; es=https://aquaverify.com/es/glosario/cip; fr=https://aquaverify.com/fr/glossaire/cip; it=https://aquaverify.com/it/glossario/cip; ca=https://aquaverify.com/ca/glossari/cip","CIP | Glosario AquaVerify","CIP","Limpieza in situ de líneas, equipos o circuitos industriales sin desmontaje completo. El agua de enjuague o proceso puede requerir control microbiológico.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-105","Guide technique","fr","/fr/glossaire/cip","cip","https://aquaverify.com/fr/glossaire/cip","x-default=https://aquaverify.com/en/glossary/cip; en=https://aquaverify.com/en/glossary/cip; es=https://aquaverify.com/es/glosario/cip; fr=https://aquaverify.com/fr/glossaire/cip; it=https://aquaverify.com/it/glossario/cip; ca=https://aquaverify.com/ca/glossari/cip","CIP | Glossaire AquaVerify","CIP","Le CIP est le nettoyage en place de lignes, équipements ou circuits industriels sans démontage complet. L’eau de rinçage ou de process peut nécessiter un contrôle microbiologique.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-105","Guida tecnica","it","/it/glossario/cip","cip","https://aquaverify.com/it/glossario/cip","x-default=https://aquaverify.com/en/glossary/cip; en=https://aquaverify.com/en/glossary/cip; es=https://aquaverify.com/es/glosario/cip; fr=https://aquaverify.com/fr/glossaire/cip; it=https://aquaverify.com/it/glossario/cip; ca=https://aquaverify.com/ca/glossari/cip","CIP | Glossario AquaVerify","CIP","Il CIP è la pulizia in situ di linee, apparecchiature o circuiti industriali senza smontaggio completo. L’acqua di risciacquo o processo può richiedere controllo microbiologico.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-105","Guia tècnica","ca","/ca/glossari/cip","cip","https://aquaverify.com/ca/glossari/cip","x-default=https://aquaverify.com/en/glossary/cip; en=https://aquaverify.com/en/glossary/cip; es=https://aquaverify.com/es/glosario/cip; fr=https://aquaverify.com/fr/glossaire/cip; it=https://aquaverify.com/it/glossario/cip; ca=https://aquaverify.com/ca/glossari/cip","CIP | Glossari AquaVerify","CIP","El CIP és la neteja in situ de línies, equips o circuits industrials sense desmuntatge complet. L’aigua d’esbandida o procés pot requerir control microbiològic.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-110","Technical guide","en","/en/glossary/agricultural-irrigation","agricultural-irrigation","https://aquaverify.com/en/glossary/agricultural-irrigation","x-default=https://aquaverify.com/en/glossary/agricultural-irrigation; en=https://aquaverify.com/en/glossary/agricultural-irrigation; es=https://aquaverify.com/es/glosario/riego-agricola; fr=https://aquaverify.com/fr/glossaire/irrigation-agricole; it=https://aquaverify.com/it/glossario/irrigazione-agricola; ca=https://aquaverify.com/ca/glossari/reg-agricola","Agricultural irrigation | Glossary AquaVerify","Agricultural irrigation","Agricultural irrigation is the application of water to crops through drip, sprinkler, surface or other systems. Its risk profile depends on crop, contact and water quality.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-110","Guía técnica","es","/es/glosario/riego-agricola","riego-agricola","https://aquaverify.com/es/glosario/riego-agricola","x-default=https://aquaverify.com/en/glossary/agricultural-irrigation; en=https://aquaverify.com/en/glossary/agricultural-irrigation; es=https://aquaverify.com/es/glosario/riego-agricola; fr=https://aquaverify.com/fr/glossaire/irrigation-agricole; it=https://aquaverify.com/it/glossario/irrigazione-agricola; ca=https://aquaverify.com/ca/glossari/reg-agricola","Riego agrícola | Glosario AquaVerify","Riego agrícola","Aplicación de agua a cultivos mediante goteo, aspersión, superficie u otros sistemas. Su perfil de riesgo depende de cultivo, contacto y calidad del agua.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-110","Guide technique","fr","/fr/glossaire/irrigation-agricole","irrigation-agricole","https://aquaverify.com/fr/glossaire/irrigation-agricole","x-default=https://aquaverify.com/en/glossary/agricultural-irrigation; en=https://aquaverify.com/en/glossary/agricultural-irrigation; es=https://aquaverify.com/es/glosario/riego-agricola; fr=https://aquaverify.com/fr/glossaire/irrigation-agricole; it=https://aquaverify.com/it/glossario/irrigazione-agricola; ca=https://aquaverify.com/ca/glossari/reg-agricola","Irrigation agricole | Glossaire AquaVerify","Irrigation agricole","L’irrigation agricole est l’application d’eau aux cultures par goutte-à-goutte, aspersion, surface ou autres systèmes. Son profil de risque dépend de la culture, du contact et de la qualité de l’eau.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-110","Guida tecnica","it","/it/glossario/irrigazione-agricola","irrigazione-agricola","https://aquaverify.com/it/glossario/irrigazione-agricola","x-default=https://aquaverify.com/en/glossary/agricultural-irrigation; en=https://aquaverify.com/en/glossary/agricultural-irrigation; es=https://aquaverify.com/es/glosario/riego-agricola; fr=https://aquaverify.com/fr/glossaire/irrigation-agricole; it=https://aquaverify.com/it/glossario/irrigazione-agricola; ca=https://aquaverify.com/ca/glossari/reg-agricola","Irrigazione agricola | Glossario AquaVerify","Irrigazione agricola","L’irrigazione agricola è l’applicazione di acqua alle colture tramite goccia, aspersione, superficie o altri sistemi. Il rischio dipende da coltura, contatto e qualità dell’acqua.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-110","Guia tècnica","ca","/ca/glossari/reg-agricola","reg-agricola","https://aquaverify.com/ca/glossari/reg-agricola","x-default=https://aquaverify.com/en/glossary/agricultural-irrigation; en=https://aquaverify.com/en/glossary/agricultural-irrigation; es=https://aquaverify.com/es/glosario/riego-agricola; fr=https://aquaverify.com/fr/glossaire/irrigation-agricole; it=https://aquaverify.com/it/glossario/irrigazione-agricola; ca=https://aquaverify.com/ca/glossari/reg-agricola","Reg agrícola | Glossari AquaVerify","Reg agrícola","El reg agrícola és l’aplicació d’aigua als cultius mitjançant degoteig, aspersió, superfície o altres sistemes. El perfil de risc depèn del cultiu, contacte i qualitat de l’aigua.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
